,price,retail_price,units_sold,uses_ad_boosts,rating,rating_count,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,tags,product_color,product_variation_inventory,shipping_option_name,shipping_option_price,countries_shipped_to,inventory_total,has_urgency_banner,origin_country,merchant_title,merchant_rating_count,merchant_rating,feedback,notes
493,11.0,76,1000.0,1,4.1,364.0,212.0,61.0,38.0,20.0,33.0,"Sleeveless dress,ruffle,sundress,long dress,Dress,Women's Fashion,Summer,printed,Floral,tunic,Casual,Vintage dress,Women,Floral print,sexy dresses,Vintage,summer dress,boho,Women S Clothing,boho dress,sleeveless,casual dress",floral,50.0,Livraison standard,2.0,40,50,0.0,CN,ufeelme,6343.0,4.14914078511745,0,6343
494,11.0,14,1000.0,0,3.93,651.0,333.0,114.0,97.0,39.0,68.0,"Women,Shorts,Floral print,two piece bathing suit,Print,Waist,high waisted,Women's Fashion,Swimsuit,push up swimwear,high waist,Bikini,Fashion,Sport,high waisted shorts,Floral,crop top,Suits,Sports Wear,Swimming",leopard,19.0,Livraison standard,3.0,83,50,1.0,CN,xff,6383.0,4.27949240169199,91,6383
495,5.69,5,5000.0,0,3.61,437.0,183.0,80.0,63.0,42.0,69.0,"blouse,Fashion,Pleated,Women's Fashion,tank top,T Shirts,backless,sleeveless tops,sexy,Casual,Women Fashion,Bottoming shirt",red,50.0,Livraison standard,2.0,39,50,0.0,CN,beihaidaofj,2114.0,4.2275307473982995,89,2114
496,12.0,11,100.0,1,3.28,40.0,10.0,11.0,8.0,2.0,9.0,"wavepointdre,Fashion,long dress,Beach,Dress,summer dress,beach dress,boho,Party Dress,boho dress,printed,Women's Fashion",black,50.0,Livraison standard,3.0,38,50,0.0,CN,bazaretsaintfrusquin,7936.0,3.96459173387097,0,7936
497,7.0,6,100.0,0,3.6,25.0,10.0,4.0,5.0,3.0,3.0,"Summer,Vest,Swimming,Halter,wrappedchest,letter print,bras for women,Tops,slingvest,Swimwear,Push up bikini,Print,Women's Fashion,Halter Bikini,sexy,Women,Beach,summer tops,Bras,Bottoming shirt",black,50.0,Livraison standard,2.0,127,50,1.0,CN,lindieduxin,483.0,4.155279503105589,87,483
498,7.0,13,50000.0,1,3.35,9075.0,2998.0,1514.0,1827.0,1136.0,1600.0,"Vest,womens top,Tank,Tops,slim,T Shirts,Womens T Shirts,Women's Fashion,Fashion,backless,sexy,sleeveless,womens vest,Women",gray,50.0,Livraison standard,2.0,40,50,0.0,,freebird,839882.0,4.103759813878621,0,839882
499,5.66,5,10000.0,1,4.29,2068.0,1245.0,418.0,247.0,68.0,90.0,"Summer,Vest,Fashion,Tank,Shirt,cute,Tops,women tank,Cats,Women's Fashion,printed,Women Fashion,Women",grey,50.0,Livraison standard,1.0,138,50,0.0,CN,SOLID VALUE,2174765.0,4.35618790995809,0,2174765
500,8.0,7,20000.0,0,3.39,2877.0,1046.0,453.0,522.0,289.0,567.0,"2pieceset,short dress,Skirts,Tops,slim,short sleeves,V-neck,bodycon,clubwear,Women's Fashion,party,croptopandskirt,sexy,Mini dress,Lace,Dress,Women",,50.0,Livraison standard,2.0,47,50,0.0,CN,GL,402743.0,4.15671532466114,89,402743
501,5.0,5,10000.0,1,3.88,1109.0,555.0,182.0,172.0,81.0,119.0,"blouse,Summer,Fashion,off the shoulder top,Shirt,Tops,short sleeves,Print,Women's Fashion,shoulderdrape,Floral,Floral print,Casual,Women",pink,2.0,Livraison standard,2.0,50,50,0.0,CN,redisland,59903.0,4.15366509189857,0,59903
502,14.0,13,5000.0,0,4.16,2082.0,1201.0,398.0,241.0,94.0,148.0,"Fashion,Swimming,ruffled,onepiece,One Piece Swimsuits,Womens swimwear,Swimwear,Bikini,beach volleyball swimwear,women bathing suit,monokini,Swimsuit,Swimming suit,swimming suit for women",black,50.0,Livraison standard,3.0,31,50,0.0,CN,SEABOY2,5841.0,4.21777092963534,0,5841
503,6.0,47,1000.0,0,4.28,134.0,84.0,19.0,22.0,2.0,7.0,"Summer,Shorts,Skeleton,Casual pants,athleticshort,summer shorts,Women's Fashion,Hot pants,High Waist Pants,womenshortspant,black,printed,punk style,skeletonprinted,Women,slim,Casual,Slim Fit",multicolor,50.0,Livraison standard,2.0,43,50,0.0,CN,Streetstyle,25914.0,3.86231380720846,0,25914
504,8.0,7,10000.0,0,4.02,2694.0,1383.0,591.0,342.0,153.0,225.0,"Summer,Fashion,bikini set,Bottom,striped bikini,Swimwear,Swimsuit,beachwear for women,Stripes,monokini,Tankini Set,Swimming",navy blue,50.0,Livraison standard,3.0,31,50,0.0,CN,Honest Fashion shopping,10258.0,4.24371222460519,91,10258
505,5.83,5,100.0,0,4.36,22.0,13.0,5.0,3.0,1.0,0.0,"Summer,Vest,Plus Size,Floral print,camisole,Loose,Round neck,Print,Women's Fashion,Fashion,Floral,sleeveless,Casual,Necks",yellow,3.0,Livraison standard,1.0,24,50,0.0,CN,DERNMUUR,17471.0,3.95283612844142,84,17471
506,11.0,21,1000.0,0,4.08,545.0,295.0,113.0,65.0,27.0,45.0,"bikinsuit,Fashion,Floral print,backlessswimsuit,Swimming,beach wear,Swimsuit,Halter Bikini,women swimwear,backless,Summer Fashion,monokini,Women,Women's Fashion,bikini suit,Swimwear",white,17.0,Standard Shipping,3.0,70,50,1.0,CN,hoastlnen,33303.0,3.9816232771822406,0,33303
507,1.85,11,100.0,0,3.9,97.0,49.0,16.0,14.0,9.0,9.0,"Summer,Fashion,Necks,Sleeve,Dress,neck dress,short sleeves,Round neck,Women's Fashion,Shorts,Loose,Casual,Women",black,2.0,Livraison standard,1.0,40,50,0.0,,Maryswill,91631.0,3.83793694273772,0,91631
508,9.0,8,5000.0,1,3.61,1926.0,740.0,405.0,345.0,164.0,272.0,"Summer,шортымужские,Fashion,compressionshort,menscasulshort,ShortsMen,Short pants,menssportspant,gymshort,Shorts,slimfitpant,printed,men's shorts",black,50.0,Livraison standard,3.0,41,50,0.0,CN,OOWW FASHION,73271.0,3.95444309481241,85,73271
509,8.0,56,10000.0,1,3.59,1285.0,469.0,286.0,252.0,94.0,184.0,"runningshort,Beach Shorts,ellessepant,beachpant,Bottom,sailboatshort,beach swimwear,Men's Fashion,Shorts,Summer,Men Shorts,men's shorts,Sport,Beach,ellesse,Men",black,50.0,Livraison standard,3.0,36,50,0.0,CN,sunsunxinxin,1260.0,3.7952380952380897,82,1260
510,3.0,3,50000.0,0,3.81,11408.0,5065.0,2342.0,1964.0,890.0,1147.0,"corset top,Fashion,crop top,camisole,knittop,Tops,tank top,Women's Fashion,sexy,sleeveless,knit,fashionwomencroptop,Women",wine red,50.0,Livraison standard,1.0,38,50,1.0,CN,Mermaid 's Kiss,151249.0,4.04915734980066,86,151249
511,6.0,17,5000.0,1,3.9,813.0,387.0,168.0,120.0,65.0,73.0,"women shirt Blouse,Summer,Fashion,Floral print,Off shoulder shirt,printed shirts,long sleeve shirt women,T Shirts,loose t-shirt,Women's Fashion,causalshirtwomen,floral shirt,sexy shirts for women,Shirt",white,50.0,Livraison standard,2.0,38,50,0.0,CN,haohuangsheng,22765.0,4.23817263342851,91,22765
512,3.86,6,50.0,0,4.0,6.0,3.0,0.0,3.0,0.0,0.0,"Mini,Plus Size,halter dress,women dresses,plus size dress,Dress,casual dresses,V-neck,Mini dress,beach dress,Fashion,Summer,printed,sleeveless,Star,Casual,Clothes,Ladies Fashion,summer dress,Party Dress,Women's Fashion,Cotton Dress,Sleeveless dress,Ladies,party,Cotton,Beach,loose dress",white,4.0,Livraison standard,1.0,20,50,0.0,CN,ZALA Rainbows Store,4098.0,3.8609077598828705,83,4098
513,9.0,8,5000.0,0,4.03,827.0,445.0,159.0,103.0,45.0,75.0,"Shorts,Fashion,workoutampyoga,pants,slim,Short pants,Outfits,yogaromper,Women's Fashion,Set,runningjumpsuit,cropped top,Casual,jumpsuit",black,50.0,Livraison standard,3.0,42,50,0.0,CN,Girls' showtime,124563.0,4.1935887863972505,89,124563
514,5.89,5,5000.0,0,3.25,392.0,127.0,65.0,69.0,40.0,91.0,"Summer,Plus Size,summer dress,Necks,long dress,Dress,Loose,V-neck,Women's Fashion,printed,wavepoint,Casual,Women",red,2.0,Livraison standard,2.0,24,50,1.0,CN,pan-emily,4295.0,3.84959254947614,81,4295
515,11.0,17,1000.0,0,3.62,462.0,189.0,89.0,74.0,41.0,69.0,"Summer,men's dress shirt,Fashion,Shirt,Sleeve,Men's Shirt,Tops,casualmensshirt,short sleeves,Shorts,Men's Fashion,slim,Men T-shirt,Men Tops,Short Sleeve T-Shirt,Beach,Casual,T Shirts,Cotton",mintgreen,50.0,Livraison standard,3.0,36,50,1.0,CN,Smallspring.X,5880.0,4.13639455782313,88,5880
516,8.0,7,20000.0,1,3.95,9337.0,4487.0,1955.0,1532.0,658.0,705.0,"Women Pants,bowknot,Plus Size,Waist,chiffon,Summer,Shorts,summer shorts,Women's Fashion,widelegpant,women shorts,elastic waist,Elastic,Women,European Style,Casual,Women Clothing",black,50.0,Livraison standard,2.0,38,50,0.0,CN,Jinqianbao888,40245.0,3.99758976270344,86,40245
517,8.0,140,10000.0,1,4.17,1910.0,1141.0,329.0,212.0,88.0,140.0,"Summer,Plus Size,crop top,Cotton T Shirt,T Shirts,Fashion,off shoulder,Casual T-Shirt,sexy,Casual,Shirt,blouse,Cotton,Sexy Top,Sleeve,Tops,Womens Blouse,Women's Fashion,Printing t shirt,Ladies,loose t-shirt,Women,Ladies Fashion",blue,50.0,Livraison standard,3.0,19,50,0.0,CN,liwenjuan fashion store,2050.0,4.16780487804878,88,2050
518,11.0,168,10.0,0,3.33,3.0,0.0,2.0,0.0,1.0,0.0,"Summer,Shorts,Sleeve,cool,Men,outdoorsuit,short sleeves,Outfits,Round neck,jogging,Suits,Sport,Casual,Clothes",white,3.0,Livraison standard,3.0,33,50,0.0,CN,wanguanqiuxi,47.0,3.91489361702128,85,47
519,11.0,168,10.0,0,3.33,3.0,0.0,2.0,0.0,1.0,0.0,"Summer,Shorts,Sleeve,cool,Men,outdoorsuit,short sleeves,Outfits,Round neck,jogging,Suits,Sport,Casual,Clothes",white,3.0,Livraison standard,3.0,33,50,1.0,CN,wanguanqiuxi,47.0,3.91489361702128,85,47
520,8.0,7,100.0,0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,"Summer,Women Rompers,Plus Size,Tank,linenjumpsuit,women long pants,pants,Women's Fashion,Long pants,Jumpsuits & Rompers,Fashion,rompers womens jumpsuit,Wool,women Jumpsuit,Casual,jumpsuit",black,46.0,Livraison standard,3.0,41,50,1.0,CN,Adrea boutique,14676.0,4.07420278004906,86,14676
521,2.0,8,50.0,0,3.88,8.0,5.0,1.0,0.0,0.0,2.0,"Summer,Fashion,Floral print,Dress,Formal Dresses,Print,Women's Fashion,Party Dress,backless,party,Floral,Party Dresses,sexy,Women",gray,1.0,Livraison standard,1.0,40,50,1.0,CN,schmuckdesignonline,7248.0,3.94301876379691,83,7248
522,5.66,5,100.0,1,3.41,27.0,8.0,8.0,4.0,1.0,6.0,"Summer,Beach Shorts,Yoga,Waist,Elastic,Fitness,Workout,summer shorts,Women's Fashion,yogashort,gymshort,women shorts,Shorts,elastic waist,Sport,Fashion,Sports Wear",black,50.0,Livraison standard,1.0,48,50,0.0,CN,keidjur,1129.0,3.83348095659876,80,1129
523,9.0,8,100.0,0,4.1,10.0,5.0,3.0,1.0,0.0,1.0,"blouse,tunics women,Fashion,tunic,Necks,t shirt printing,Round Collar,Tops,Loose,Ladies Top,Women's Fashion,Shorts,Round neck,gradient,T Shirts,Plus Size,Summer,Tops & T-Shirts,Short Sleeved,Casual,summertee",purple,10.0,Livraison standard,3.0,26,50,1.0,CN,yxz888,4402.0,4.02294411631077,85,4402
524,8.0,9,100.0,1,4.08,61.0,38.0,6.0,8.0,2.0,7.0,"Summer,Shorts,clubwear,Sleeve,Long Sleeve,Slim Fit,V-neck,wrapjumpsuit,vneckjumpsuit,Women's Fashion,drawstring,Sport,slim,jumpsuit",red,2.0,Livraison standard,3.0,39,50,0.0,CN,Modernhatshop,1585.0,4.07697160883281,0,1585
525,9.0,8,1000.0,0,3.78,282.0,127.0,47.0,58.0,20.0,30.0,"blouse,Summer,Vest,Fashion,Tank,Shirt,sleevelessblouse,Tops,Spaghetti Strap,Women's Fashion,tank top,baggy,Casual,T Shirts,Plus Size,Ladies,sleeveless,women top,Spaghetti,summer tops",red,15.0,Livraison standard,3.0,43,50,0.0,CN,speedup,16523.0,4.03873388609817,86,16523
526,2.76,17,1000.0,1,4.33,49.0,28.0,13.0,5.0,2.0,1.0,"Cotton,Slim  Fitting,Tank,summer tank top,Tops,New arrival,tank top,Women's Fashion,tanktopforwomen,sleeveless tops,printtanktop,Women,Fashion,tops for women,Women Fashion,Slim Fit",green,3.0,Livraison standard,1.0,43,50,0.0,CN,Sonick,11505.0,4.13672316384181,88,11505
527,3.83,4,100.0,0,3.57,67.0,27.0,15.0,6.0,7.0,12.0,"Deep V-Neck,Summer,Plus Size,Spaghetti Strap,Overalls,Women's Fashion,sleeveless,Women,Casual,jumpsuit",lightred,1.0,Livraison standard,1.0,38,50,0.0,CN,zuilangmanDS,5654.0,3.9587902370003505,84,5654
529,6.0,43,1000.0,0,3.46,566.0,239.0,71.0,85.0,56.0,115.0,"bathing suit,Fashion,bikini set,slim,One Piece Swimsuits,Women's Fashion,Summer Fashion,sexy,Spaghetti,Women Fashion,Women,onepiece,Slim Fit,Swimwear,camouflage,Swimsuit,Bikini,backless,t,Suits,jumpsuit,women Jumpsuit,Swimming",Pink,15.0,Livraison standard,2.0,43,50,0.0,CN,snowgirl,36361.0,3.9675201452105298,84,36361
530,8.0,21,100.0,0,4.06,36.0,20.0,6.0,5.0,2.0,3.0,"Summer,Vest,Spaghetti Strap,Tank,Fashion,Spaghetti,Tops,slim,Women's Fashion,Slim Fit,Plus Size,sexy,Print,sleeveless,Women,Beach,Casual,Women Fashion,Cotton",white,50.0,Livraison standard,2.0,48,50,0.0,CN,jjqiiozoqv,5781.0,4.27486594014876,91,5781
531,8.0,9,1000.0,1,4.16,45.0,28.0,4.0,9.0,0.0,4.0,"Mini,spaghettistrapdresse,Floral print,Summer,womensfahsion,Spaghetti,Dress,summer dress,minidressforwomen,Mini dress,spaghettishoulderstrapdre,Women's Fashion,floralprinteddre,Sexy Dress,Print,sexy,Fashion,Floral",grey,50.0,Livraison standard,3.0,42,50,0.0,CN,chillerty,21012.0,3.8851608604606898,82,21012
532,2.66,3,100.0,1,2.67,12.0,1.0,4.0,2.0,0.0,5.0,"Summer,Shorts,Lace,Casual pants,Bottom,pants,Loose,Women's Fashion,Plus Size,Lace Up,Elastic,Casual,Women",yellow,1.0,Livraison standard,1.0,30,50,1.0,CN,keepahorse,66644.0,4.13758177780445,0,66644
533,8.0,85,20000.0,0,3.37,5685.0,1813.0,1162.0,1071.0,609.0,1030.0,"Summer,Fashion,gowns,Vintage Dresses,Cocktail dresses,summerwomenladysleevelesschiffonflouncinglongsundressdressmaxidressloosedlongdres,chiffon dress,Dress,newsexyfulllongeveningdressbodyconsundressclubwearmaxibohodressessxl,Cocktail,vintagestylewomendressfloralhighwaisteveningpartyslimlongswingdres,Women's Fashion,fashionwomensdresseveningcocktaildresslongdressbandagesmlxl,party,long_maxi_dress,women dress,womensundres,Women,Beach,chiffon,Lace",multicolor,50.0,Livraison standard,3.0,47,50,0.0,CN,GL,402743.0,4.15671532466114,89,402743
534,8.0,7,1000.0,1,3.55,120.0,47.0,21.0,20.0,15.0,17.0,"Plus Size,Shirt,Sleeve,Long Sleeve,Tops,Chiffon Shirt,Women's Fashion,V-neck,T Shirts,Women Clothing,chiffon,Fashion,Casual",skyblue,49.0,Livraison standard,2.0,42,50,0.0,CN,stayflyskate,7348.0,4.1374523679912905,0,7348
535,3.67,9,5000.0,0,3.32,510.0,181.0,83.0,77.0,58.0,111.0,"Lace Up,lacelingerieset,Lace,lowwaistunderwear,hollowoutlingerie,Waist,florallingerie,halterlingerieset,Women's Fashion,Bikini,Lingerie,women lingerie,Lingerie Sets,sexy,sexy lace,Bikini Lingerie,Women,sexy lingerie,laceuplingerie",white,15.0,Livraison standard,1.0,111,50,1.0,CN,bestwsih4u,253249.0,4.07061824528429,0,253249
536,12.0,81,20000.0,0,4.08,1799.0,960.0,346.0,285.0,97.0,111.0,"Shorts,Lace,pants,Dress,Women Leggings,Hot pants,Women's Fashion,Fashion,beachwear for women,sexy,Women,Skirts,Waist",white,50.0,Livraison standard,3.0,38,50,0.0,CN,fashionforgirls,151914.0,4.12792106060008,88,151914
537,13.0,11,20000.0,1,4.06,4378.0,2301.0,939.0,572.0,248.0,318.0,"bohemia,Shorts,Deep V-neck Dress,long dress,Rose,Dress,boho,highsplitdre,Women's Fashion,flowerprinteddre,printed,party,Maxi Dresses,Beach,Casual",navyblue,50.0,Livraison standard,3.0,43,50,1.0,CN,Fancykini Wardrobe,44067.0,4.288492522749451,91,44067
538,9.0,8,5000.0,1,3.89,740.0,361.0,137.0,117.0,53.0,72.0,"Summer,Fashion,Tunic dress,short sleeves,Floral dress,Mini dress,beach dress,short sleeve dress,printed,two piece dress,Party Dresses,Casual,Shorts,tunic,Sleeve,Sunflowers,Plus Size,summer dress,Women's Fashion,Dress,Beach,Tops",grey,2.0,Livraison standard,3.0,26,50,0.0,CN,chaokelaihuanxishangpu,24771.0,4.04795930725445,86,24771
539,9.0,85,50.0,1,4.63,8.0,5.0,3.0,0.0,0.0,0.0,"Fashion,Yoga,Sleeve,pants,Shorts,T Shirts,summer t-shirts,short sleeves,Outfits,Women's Fashion,gymwear,printed,short sleeve shirt,Sport,Printed T Shirts,Sports Wear,Women",white,18.0,Livraison standard,3.0,36,50,0.0,CN,Guifen underwear,54.0,4.18518518518519,86,54
540,8.0,7,100.0,0,3.38,42.0,16.0,6.0,7.0,4.0,9.0,"Summer,Plus Size,Shirt,Elegant,long dress,Dress,Necks,Party Dress,Round neck,Women Skirts,Women's Fashion,Sleeveless dress,striped dress,Stripes,party,women dress,Party Dresses,Beach,loose dress,sleeveless,Causal Dress",yellow,50.0,Livraison standard,3.0,14,50,0.0,CN,wait amoment,198.0,3.8383838383838396,80,198
541,12.0,11,10000.0,0,4.14,3560.0,1950.0,776.0,428.0,184.0,222.0,"Mini,Plus Size,Print Dresses,Waist,Summer,Dress,Mini dress,Women's Fashion,vestido,Floral,Spaghetti,Women",navyblue,50.0,Livraison standard,3.0,30,50,1.0,CN,Chen Tidal current clothing,19521.0,3.9848368423748797,85,19521
542,5.0,75,100.0,1,3.8,15.0,7.0,3.0,2.0,1.0,2.0,"sexy bra,Fashion,crop top,Summer,backless top,Tops,vestcasual,tank top,tankcroptop,Women's Fashion,backless,sleeveless tops,sexy,Tank,cropped top,sleeveless,Women",black,50.0,Livraison standard,2.0,43,50,1.0,CN,Horliday,17612.0,3.8896774926186697,82,17612
543,6.0,6,5000.0,0,4.27,901.0,528.0,197.0,105.0,32.0,39.0,"Summer,Vest,Blouses & Shirts,Women Blouse,Evening Dress,Mini dress,Ladies,beach dress,Fashion,chiffon blouse,sleeveless,Sport,Casual,Women,blouse,Plus Size,Tank,Shirt,Short Sleeve Blouses,Tops,summer dress,Women's Fashion,Print,women dress,feather",black,50.0,Livraison standard,2.0,31,50,0.0,CN,LONG Fashion mail,9486.0,4.17699768079275,89,9486
544,14.0,12,1000.0,0,3.7,511.0,211.0,107.0,89.0,39.0,65.0,"summer dress,pleated dress,Lace,Beach,Plus Size,Lace Dress,backless dress,Women's Fashion,Necks,beach dress,Sleeveless dress,backless,wedding dress,Sexy Dress,sexy,white,Fashion,Dress,Women",yellow,29.0,Livraison standard,4.0,27,50,1.0,CN,bluesky1,47356.0,4.05688825069685,86,47356
545,8.0,7,5000.0,0,4.34,719.0,460.0,128.0,71.0,34.0,26.0,"blouse,Summer,Plus Size,Lace,Women Blouse,lace top,Tops,topsamptshirt,Ladies,T Shirts,solid color,Women's Fashion,Fashion,sexy lace,Women,Summer Fashion,sexy,women top,slim,Casual,Slim Fit",white,1.0,Livraison standard,2.0,43,50,1.0,CN,makingsuper,15348.0,4.0138128746416495,85,15348
546,8.0,59,20000.0,1,4.03,5929.0,3030.0,1257.0,884.0,326.0,432.0,"short sleeves,Fashion,Shirt,Sleeve,Bandage Dresses,Dress,Women's Fashion,V-neck,Pullovers,Casual,T Shirts,Shorts,women shirt,tank top,Skirts,summer shirt",white,15.0,Livraison standard,3.0,42,50,0.0,CN,fengyizubao1,15006.0,4.08356657337065,0,15006
547,8.0,7,20000.0,0,3.41,5781.0,1964.0,1029.0,1167.0,684.0,937.0,"chiffon dress,strapdres,Dress,summer dress,backless dress,waveprintdres,Sleeveless dress,mini skirt,Print,women dress,Striped,sexy skirt",,50.0,Livraison standard,3.0,40,50,0.0,,BUSINESS INDUSTRY,32923.0,4.20915469428667,90,32923
548,18.0,16,20000.0,0,4.23,4421.0,2638.0,851.0,473.0,213.0,246.0,"push up swimwear,Plus Size,Vintage,onepiece,plus size bathing suits for women,sexy one piece bathing suit,One Piece Swimsuits,Swimwear,polkadottedbikini,women swimwear,Fashion,plus size monokini,Suits,Women,womenbeahcwear,Swimsuit,Women's Fashion,Swimming",black & white,50.0,Livraison standard,5.0,10,50,0.0,CN,"Pandolah Apparel Co.,Ltd",18910.0,4.38741406663141,94,18910
549,3.93,24,100.0,0,3.54,57.0,24.0,10.0,5.0,9.0,9.0,"Summer,Vest,Plus Size,Tank,camisole,Tops,Loose,tank top,Women's Fashion,Fashion,Flowers,Women,sleeveless,Print,flowerprint,women top,Casual,Necks",yellow,2.0,Livraison standard,1.0,28,50,0.0,CN,XIUZHENfashion,2399.0,4.2134222592747,89,2399
550,11.0,10,100.0,1,3.12,25.0,5.0,6.0,5.0,5.0,4.0,"Summer,Plus Size,chiffon,Women Blouse,Long Sleeve,print shirt,Women's Fashion,Fashion,off shoulder,chiffon blouse,Casual,Women Fashion,blouse,Shirt,Sleeve,loose top,summer shirt,sleeve chiffon,T Shirts,boho,bohemian,Tops & T-Shirts,Print,Holiday,Beach,Tops",orange,9.0,Livraison standard,3.0,55,50,1.0,CN,wangjiangxu,7076.0,3.9680610514414902,84,7076
551,6.0,6,100.0,1,3.67,27.0,9.0,8.0,5.0,2.0,3.0,"Summer,Plus Size,women dresses,polka dot,Spaghetti Strap,Polkas,irregulardre,boho,Women's Fashion,Party Dress,boho dress,Dress,sleeveless,sundress,Beach,Casual,Women",coffee,5.0,Livraison standard,2.0,38,50,0.0,CN,Fashion Happy World,4705.0,4.04059511158342,86,4705
552,8.0,7,1000.0,0,4.37,578.0,367.0,122.0,50.0,15.0,24.0,"Summer,Bikinis Set,Womens Swimsuit,Bikini swimwear,women swimsuit,high waist bikini,high waisted bathing suits,Swimwear,Bikini,Suits,high waist swimsuit,two piece swimsuit,bandage bikini,women bathing suit,Swimsuit,Fashion,Swimming",yellow,50.0,Livraison standard,3.0,31,50,0.0,CN,good999,17816.0,4.17944544229906,90,17816
553,11.0,59,100.0,1,4.33,3.0,2.0,0.0,1.0,0.0,0.0,"blouse,Tops & Tees,Plus Size,Sleeve,letter print,Summer,Tops,short sleeves,Shorts,Ladies,T Shirts,Fashion,off shoulder,Print,faith,Women's Fashion,Casual,Women Fashion",white,50.0,Livraison standard,3.0,41,50,0.0,CN,shenzhenxiaozhishangpu,38258.0,3.9554341575618195,84,38258
554,7.0,26,5000.0,0,4.01,542.0,283.0,111.0,69.0,29.0,50.0,"blouse,Summer,off shoulder top,Plus Size,Floral print,ruffled,Sleeve,Tops,sexyblouse,short sleeves,Print,Women's Fashion,Shorts,Tops & T-Shirts,Floral,sexy,Fashion",white,50.0,Livraison standard,2.0,37,50,1.0,CN,Ruo Qiong Shop,8242.0,4.216694976947339,90,8242
555,12.0,11,100.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,"Summer,Plus Size,partydressesforwomen,Lace,robefemme,Dress,Lace Dress,casualdressesforwomen,Women's Fashion,white dress,sexydressesforwoman,beach dress,Fashion,backless,plus size dress,summerdressesforwomen,sundressesforwomen,Robes,Beach,white,Necks",yellow,5.0,Livraison standard,3.0,25,50,0.0,CN,ASKY1,6.0,4.5,100,6
556,11.0,10,100.0,1,3.56,71.0,29.0,10.0,15.0,6.0,11.0,"Summer,Leggings,Fashion,high waist,pants,slim,Women's Fashion,trousers,Green,Army,Women",armygreen,50.0,Livraison standard,3.0,35,50,1.0,CN,sklioppp,2782.0,4.06901509705248,86,2782
557,11.0,10,100.0,0,3.96,98.0,46.0,24.0,14.0,6.0,8.0,"Summer,Plus Size,Elastic,Sleeve,cute,Long Sleeve,solidcolorshirt,Tops,topsamptshirt,cuteshirt,Clothes for women,Women's Fashion,Fashion,long sleeve t shirt,Summer Fashion,loose t-shirt,T Shirts,Waist",coralred,50.0,Livraison standard,2.0,42,50,0.0,CN,ppwiiixoza,5070.0,4.2767258382643,90,5070
558,3.0,3,50.0,0,4.25,4.0,3.0,0.0,0.0,1.0,0.0,"Sleeveless dress,dressesforwomen,Summer,long dress,Dress,summer dress,backless dress,Casual,Cotton Dress,Party Dress,sleeveless,prom dresses,loose dress,Women",orange,1.0,Livraison standard,1.0,27,50,1.0,CN,gaoying666300,28.0,4.03571428571429,81,28
559,5.0,8,5000.0,1,3.51,747.0,270.0,138.0,157.0,64.0,118.0,"Summer,Shorts,Casual pants,pants,harem pants,Men's Fashion,Fashion,Men's pants,men's shorts,Sport,Striped,trousers",grey,1.0,Livraison standard,2.0,40,50,1.0,CN,gimi06,5019.0,4.06953576409643,87,5019
560,9.0,43,1000.0,0,4.74,47.0,40.0,3.0,3.0,1.0,0.0,"Summer,Vest,Plus Size,Tank,skull,Women Blouse,Tops,womens top,tank top,Ladies,Women's Fashion,tanktopforwomen,T-Shirt womens,Tops & T-Shirts,sleeveless,Print,Casual Tops,Fashion",green,50.0,Livraison standard,3.0,41,50,1.0,CN,reyoun,4773.0,4.00293316572386,84,4773
561,8.0,7,1000.0,0,3.61,233.0,91.0,57.0,28.0,17.0,40.0,"Mini,halter dress,Necks,Cocktail dresses,Classics,Halter,Dress,Lace Dress,backless dress,Mini dress,Women's Fashion,Party Dress,prom dress,party,women dress,summer dresses,Women,Lace,backless,casual dress",pink,1.0,Livraison standard,2.0,26,50,1.0,CN,xiejiatang,32858.0,3.88553776857995,82,32858
